id,name,county,state,country,latitude,longitude,watershed,stream,form,wwd_url
OR-27796,Unnamed Waterfall,Tillamook County,Oregon,United States,45.5131,-123.66512,,Zig Zag Creek,,https://www.worldwaterfalldatabase.com/waterfall/27796
OR-27797,Unnamed Waterfall,Tillamook County,Oregon,United States,45.51423,-123.66273,,Zig Zag Creek,,https://www.worldwaterfalldatabase.com/waterfall/27797
OR-27798,Wolf Butte Falls,Clackamas County,Oregon,United States,45.25753,-121.82222,,,,https://www.worldwaterfalldatabase.com/waterfall/Wolf-Butte-Falls-27798
OR-27799,Staircase Falls,Linn County,Oregon,United States,44.63178,-122.67684,,,,https://www.worldwaterfalldatabase.com/waterfall/Staircase-Falls-27799
OR-27800,Unnamed Waterfall,Marion County,Oregon,United States,44.80577,-122.20322,,,,https://www.worldwaterfalldatabase.com/waterfall/27800
OR-27801,Bloody Point Falls,Linn County,Oregon,United States,44.40851,-122.37083,,,,https://www.worldwaterfalldatabase.com/waterfall/Bloody-Point-Falls-27801
OR-27802,Ram Creek Falls,Linn County,Oregon,United States,44.40333,-122.20643,,Ram Creek,,https://www.worldwaterfalldatabase.com/waterfall/Ram-Creek-Falls-27802
OR-27803,Lower South Fork Cripple Creek Falls,Clackamas County,Oregon,United States,45.11125,-122.05308,,South Fork Cripple Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-South-Fork-Cripple-Creek-Falls-27803
OR-27804,Upper South Fork Cripple Creek Falls,Clackamas County,Oregon,United States,45.11161,-122.0486,,South Fork Cripple Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-South-Fork-Cripple-Creek-Falls-27804
OR-27805,Armstrong Falls,Clackamas County,Oregon,United States,45.16139,-122.15506,,Armstrong Creek,,https://www.worldwaterfalldatabase.com/waterfall/Armstrong-Falls-27805
OR-27806,Lower Lake Branch Falls,Hood River County,Oregon,United States,45.49781,-121.83343,,Lake Branch West Fork Hood River,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Lake-Branch-Falls-27806
OR-27807,Maple Creek Falls,Douglas County,Oregon,United States,43.24141,-122.35213,,Maple Creek,,https://www.worldwaterfalldatabase.com/waterfall/Maple-Creek-Falls-27807
OR-27808,Unnamed Waterfall,Douglas County,Oregon,United States,43.23784,-122.36992,,Chinquapin Creek,,https://www.worldwaterfalldatabase.com/waterfall/27808
OR-27809,Unnamed Waterfall,Union County,Oregon,United States,45.08326,-117.30987,,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/27809
OR-27810,Unnamed Waterfall,Union County,Oregon,United States,45.08485,-117.31001,,East Fork Eagle Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/27810
OR-27811,Unnamed Waterfall,Union County,Oregon,United States,45.08713,-117.30627,,East Fork Eagle Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/27811
OR-27812,Unnamed Waterfall,Union County,Oregon,United States,45.08944,-117.30916,,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/27812
OR-27813,French Creek Falls,Union County,Oregon,United States,45.10692,-117.30595,,French Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/French-Creek-Falls-27813
OR-27814,Unnamed Waterfall,Union County,Oregon,United States,45.10671,-117.31259,,,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/27814
OR-27815,Upper French Creek Falls,Union County,Oregon,United States,45.10973,-117.30868,,French Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-French-Creek-Falls-27815
OR-27816,Unnamed Waterfall,Union County,Oregon,United States,45.11208,-117.29758,,East Fork Eagle Creek,,https://www.worldwaterfalldatabase.com/waterfall/27816
OR-27817,Unnamed Waterfall,Union County,Oregon,United States,45.10644,-117.45802,,East Fork West Eagle Creek,Veiling Horsetail,https://www.worldwaterfalldatabase.com/waterfall/27817
OR-27818,Unnamed Waterfall,Union County,Oregon,United States,45.10392,-117.45424,,East Fork West Eagle Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/27818
OR-27819,Unnamed Waterfall,Union County,Oregon,United States,45.10133,-117.44871,,East Fork West Eagle Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/27819
OR-27820,Traverse Lake Falls,Union County,Oregon,United States,45.12066,-117.4435,,West Eagle Creek,Segmented Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Traverse-Lake-Falls-27820
OR-27821,Unnamed Waterfall,Douglas County,Oregon,United States,43.37215,-122.46669,,Boulder Creek,,https://www.worldwaterfalldatabase.com/waterfall/27821
OR-27822,Unnamed Waterfall,Douglas County,Oregon,United States,43.34253,-122.46047,,,,https://www.worldwaterfalldatabase.com/waterfall/27822
OR-27823,Pie Creek Falls,Douglas County,Oregon,United States,43.25314,-122.46375,,Pie Creek,,https://www.worldwaterfalldatabase.com/waterfall/Pie-Creek-Falls-27823
OR-27824,Calf Creek Falls,Douglas County,Oregon,United States,43.23158,-122.62746,,Calf Creek,,https://www.worldwaterfalldatabase.com/waterfall/Calf-Creek-Falls-27824
OR-27825,White Creek Falls,Douglas County,Oregon,United States,43.19712,-122.8679,,White Creek,,https://www.worldwaterfalldatabase.com/waterfall/White-Creek-Falls-27825
OR-27827,Upper Fall Creek Falls,Douglas County,Oregon,United States,43.335,-122.852,,Fall Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Fall-Creek-Falls-27827
OR-27828,Medicine Creek Falls,Douglas County,Oregon,United States,43.30514,-122.46729,,Medicine Creek,,https://www.worldwaterfalldatabase.com/waterfall/Medicine-Creek-Falls-27828
OR-27829,Middle Medicine Creek Falls,Douglas County,Oregon,United States,43.30504,-122.47298,,Medicine Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Medicine-Creek-Falls-27829
OR-27830,Lower Medicine Creek Falls,Douglas County,Oregon,United States,43.30343,-122.47505,,Medicine Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Medicine-Creek-Falls-27830
OR-27831,Unnamed Waterfall,Douglas County,Oregon,United States,43.309,-122.47572,,,,https://www.worldwaterfalldatabase.com/waterfall/27831
OR-27832,Middle Slide Creek Falls,Douglas County,Oregon,United States,43.29639,-122.46509,,Slide Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Slide-Creek-Falls-27832
OR-27833,Upper Slide Creek Falls,Douglas County,Oregon,United States,43.30226,-122.44155,,Slide Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Slide-Creek-Falls-27833
OR-27834,Upper Pine Creek Falls,Lane County,Oregon,United States,43.55094,-122.4426,,Pine Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Pine-Creek-Falls-27834
OR-27835,Bear Creek Falls,Douglas County,Oregon,United States,42.97079,-123.76389,,Bear Creek,,https://www.worldwaterfalldatabase.com/waterfall/Bear-Creek-Falls-27835
OR-27836,Bridge Creek Falls,Douglas County,Oregon,United States,42.96853,-123.726,,Bridge Creek,,https://www.worldwaterfalldatabase.com/waterfall/Bridge-Creek-Falls-27836
OR-27837,Unnamed Waterfall,Coos County,Oregon,United States,43.1566,-123.75855,,,,https://www.worldwaterfalldatabase.com/waterfall/27837
OR-27838,Unnamed Waterfall,Coos County,Oregon,United States,43.10833,-123.77417,,Camas Creek,,https://www.worldwaterfalldatabase.com/waterfall/27838
OR-27839,Slick Rock Falls,Tillamook County,Oregon,United States,45.2612,-123.60848,,Slick Rock Creek,,https://www.worldwaterfalldatabase.com/waterfall/Slick-Rock-Falls-27839
OR-27840,Unnamed Waterfall,Lane County,Oregon,United States,43.64742,-122.72034,,Crawfish Creek,,https://www.worldwaterfalldatabase.com/waterfall/27840
OR-27841,Unnamed Waterfall,Lane County,Oregon,United States,43.64927,-122.61593,,Wyatt Creek,,https://www.worldwaterfalldatabase.com/waterfall/27841
OR-27843,County Creek Falls,Linn County,Oregon,United States,44.27791,-122.09265,,County Creek,,https://www.worldwaterfalldatabase.com/waterfall/County-Creek-Falls-27843
OR-27844,Kinzel Creek Falls,Clackamas County,Oregon,United States,45.23906,-121.87587,,Kinzel Creek,,https://www.worldwaterfalldatabase.com/waterfall/Kinzel-Creek-Falls-27844
OR-27845,Hershberger Creek Falls,Douglas County,Oregon,United States,43.02073,-122.42815,,Hershberger Creek,,https://www.worldwaterfalldatabase.com/waterfall/Hershberger-Creek-Falls-27845
OR-27846,Minney Creek Falls,Lane County,Oregon,United States,44.1742,-122.5579,,Minney Creek,,https://www.worldwaterfalldatabase.com/waterfall/Minney-Creek-Falls-27846
OR-27847,Unnamed Waterfall,Lane County,Oregon,United States,44.2026,-122.54615,,,,https://www.worldwaterfalldatabase.com/waterfall/27847
OR-27848,Upper Shadow Creek Falls,Lane County,Oregon,United States,44.1503,-121.90705,,Shadow Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Shadow-Creek-Falls-27848
OR-27849,Upper Clover Falls,Douglas County,Oregon,United States,43.205,-122.715,,Hemlock Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Clover-Falls-27849
OR-27850,Unnamed Waterfall,Douglas County,Oregon,United States,43.225,-122.7197,,Little River,,https://www.worldwaterfalldatabase.com/waterfall/27850
OR-27851,Unnamed Waterfall,Douglas County,Oregon,United States,43.222,-122.726,,Little River,,https://www.worldwaterfalldatabase.com/waterfall/27851
OR-27852,Taft Creek Falls,Douglas County,Oregon,United States,43.218,-122.801,,Taft Creek,,https://www.worldwaterfalldatabase.com/waterfall/Taft-Creek-Falls-27852
OR-27853,Unnamed Waterfall,Douglas County,Oregon,United States,43.193,-122.87,,White Creek,,https://www.worldwaterfalldatabase.com/waterfall/27853
OR-27854,West Fork Wolf Creek Falls,Douglas County,Oregon,United States,43.205,-122.954,,West Fork Wolf Creek,,https://www.worldwaterfalldatabase.com/waterfall/West-Fork-Wolf-Creek-Falls-27854
OR-27855,Egglestron Creek Falls,Douglas County,Oregon,United States,43.224,-122.941,,Egglestron Creek,,https://www.worldwaterfalldatabase.com/waterfall/Egglestron-Creek-Falls-27855
OR-27856,Lower Shadow Falls,Douglas County,Oregon,United States,43.15,-122.953,,Cavitt Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Shadow-Falls-27856
OR-27857,Unnamed Waterfall,Douglas County,Oregon,United States,42.943,-122.694,,Black Canyon Creek,,https://www.worldwaterfalldatabase.com/waterfall/27857
OR-27858,Unnamed Waterfall,Douglas County,Oregon,United States,42.938,-122.62631,,Squaw Creek,,https://www.worldwaterfalldatabase.com/waterfall/27858
OR-27859,Donegan Falls,Douglas County,Oregon,United States,42.93,-122.652,,,,https://www.worldwaterfalldatabase.com/waterfall/Donegan-Falls-27859
OR-27860,Unnamed Waterfall,Douglas County,Oregon,United States,42.941,-122.613,,Squaw Creek,,https://www.worldwaterfalldatabase.com/waterfall/27860
OR-27861,Lower Eden Falls,Douglas County,Oregon,United States,42.98124,-122.62585,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Eden-Falls-27861
OR-27862,Lower Switchback Creek Falls,Douglas County,Oregon,United States,42.906,-122.775,,Switchback Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Switchback-Creek-Falls-27862
OR-27863,Upper Switchback Creek Falls,Douglas County,Oregon,United States,42.909,-122.769,,Switchback Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Switchback-Creek-Falls-27863
OR-27864,Pipestone Falls,Douglas County,Oregon,United States,42.865,-122.765,,,,https://www.worldwaterfalldatabase.com/waterfall/Pipestone-Falls-27864
OR-27865,Beaver Creek Falls,Douglas County,Oregon,United States,42.891,-122.74,,Beaver Creek,,https://www.worldwaterfalldatabase.com/waterfall/Beaver-Creek-Falls-27865
OR-27866,Fawn Creek Falls,Douglas County,Oregon,United States,42.881,-122.736,,Fawn Creek,,https://www.worldwaterfalldatabase.com/waterfall/Fawn-Creek-Falls-27866
OR-27867,Middle Beaver Creek Falls,Douglas County,Oregon,United States,42.891,-122.732,,,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Beaver-Creek-Falls-27867
OR-27868,Upper Beaver Creek Falls,Douglas County,Oregon,United States,42.891,-122.728,,Beaver Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Beaver-Creek-Falls-27868
OR-27869,Lower Wizard Creek Falls,Douglas County,Oregon,United States,42.999,-122.362,,Wizard Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Wizard-Creek-Falls-27869
OR-27870,Upper Wizard Creek Falls,Douglas County,Oregon,United States,43.00553,-122.3454,,Wizard Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Wizard-Creek-Falls-27870
OR-27871,Crater Creek Falls,Jackson County,Oregon,United States,42.976,-122.34414,,Crater Creek,,https://www.worldwaterfalldatabase.com/waterfall/Crater-Creek-Falls-27871
OR-27872,Unnamed Waterfall,Klamath County,Oregon,United States,42.791,-122.22,,,,https://www.worldwaterfalldatabase.com/waterfall/27872
OR-27873,Unnamed Waterfall,Douglas County,Oregon,United States,43.305,-122.842,,Thunder Creek,,https://www.worldwaterfalldatabase.com/waterfall/27873
OR-27874,Unnamed Waterfall,Douglas County,Oregon,United States,43.242,-122.805,,Emile Creek,,https://www.worldwaterfalldatabase.com/waterfall/27874
OR-27875,Unnamed Waterfall,Douglas County,Oregon,United States,43.25089,-122.82054,Umpqua River,,Plunge,https://www.worldwaterfalldatabase.com/waterfall/27875
OR-27876,Unnamed Waterfall,Douglas County,Oregon,United States,43.25147,-122.81953,Umpqua River,,Vertical Curtain,https://www.worldwaterfalldatabase.com/waterfall/27876
OR-27877,Unnamed Waterfall,Douglas County,Oregon,United States,43.252,-122.818,,,,https://www.worldwaterfalldatabase.com/waterfall/27877
OR-27879,Lower Emile Falls,Douglas County,Oregon,United States,43.253,-122.837,,Emile Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Emile-Falls-27879
OR-27880,Unnamed Waterfall,Tillamook County,Oregon,United States,45.31003,-123.631,,,,https://www.worldwaterfalldatabase.com/waterfall/27880
OR-27881,Cool Creek Falls,Clackamas County,Oregon,United States,45.28979,-121.885,,Cool Creek,,https://www.worldwaterfalldatabase.com/waterfall/Cool-Creek-Falls-27881
OR-27882,Upper Cool Creek Falls,Clackamas County,Oregon,United States,45.277,-121.884,,Cool Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Cool-Creek-Falls-27882
OR-27883,Bucket Creek Falls,Marion County,Oregon,United States,44.91667,-122.53648,,Bucket Creek,,https://www.worldwaterfalldatabase.com/waterfall/Bucket-Creek-Falls-27883
OR-27884,Unnamed Waterfall,Clackamas County,Oregon,United States,44.92987,-122.51468,,,,https://www.worldwaterfalldatabase.com/waterfall/27884
OR-27885,Unnamed Waterfall,Clackamas County,Oregon,United States,45.01266,-122.48874,,Shotgun Creek,,https://www.worldwaterfalldatabase.com/waterfall/27885
OR-27886,Unnamed Waterfall,Clackamas County,Oregon,United States,45.102,-122.352,,,,https://www.worldwaterfalldatabase.com/waterfall/27886
OR-27887,Unnamed Waterfall,Clackamas County,Oregon,United States,45.17967,-122.21833,,,,https://www.worldwaterfalldatabase.com/waterfall/27887
OR-27888,Unnamed Waterfall,Clackamas County,Oregon,United States,45.137,-122.109,,Pup Creek,,https://www.worldwaterfalldatabase.com/waterfall/27888
OR-27889,Unnamed Waterfall,Clackamas County,Oregon,United States,45.135,-122.11,,Pup Creek,,https://www.worldwaterfalldatabase.com/waterfall/27889
OR-27890,Unnamed Waterfall,Clackamas County,Oregon,United States,45.13451,-122.11067,,Pup Creek,,https://www.worldwaterfalldatabase.com/waterfall/27890
OR-27891,Skunk Creek Falls,Clackamas County,Oregon,United States,45.08642,-121.995,,Skunk Creek,,https://www.worldwaterfalldatabase.com/waterfall/Skunk-Creek-Falls-27891
OR-27892,Unnamed Waterfall,Clackamas County,Oregon,United States,45.073,-121.976,,Sam Creek,,https://www.worldwaterfalldatabase.com/waterfall/27892
OR-27893,Whale Creek Falls,Clackamas County,Oregon,United States,45.1089,-122.09041,,Whale Creek,,https://www.worldwaterfalldatabase.com/waterfall/Whale-Creek-Falls-27893
OR-27894,Unnamed Waterfall,Linn County,Oregon,United States,44.67322,-122.44926,,,,https://www.worldwaterfalldatabase.com/waterfall/27894
OR-27895,Cliff Creek Falls,Linn County,Oregon,United States,44.62703,-122.15856,,Cliff Creek,,https://www.worldwaterfalldatabase.com/waterfall/Cliff-Creek-Falls-27895
OR-27896,Unnamed Waterfall,Linn County,Oregon,United States,44.62777,-122.1005,,,,https://www.worldwaterfalldatabase.com/waterfall/27896
OR-27897,Unnamed Waterfall,Linn County,Oregon,United States,44.494,-121.947,,North Santiam River,,https://www.worldwaterfalldatabase.com/waterfall/27897
OR-27898,Unnamed Waterfall,Linn County,Oregon,United States,44.498,-121.947,,North Santiam River,,https://www.worldwaterfalldatabase.com/waterfall/27898
OR-27899,Unnamed Waterfall,Linn County,Oregon,United States,44.497,-121.941,,,,https://www.worldwaterfalldatabase.com/waterfall/27899
OR-27900,Swede Creek Falls,Linn County,Oregon,United States,44.502,-121.93956,,Swede Creek,,https://www.worldwaterfalldatabase.com/waterfall/Swede-Creek-Falls-27900
OR-27901,Unnamed Waterfall,Linn County,Oregon,United States,44.495,-121.933,,North Santiam River,,https://www.worldwaterfalldatabase.com/waterfall/27901
OR-27902,Unnamed Waterfall,Linn County,Oregon,United States,44.496,-121.925,,North Santiam River,,https://www.worldwaterfalldatabase.com/waterfall/27902
OR-27903,Unnamed Waterfall,Linn County,Oregon,United States,44.492,-121.917,,North Santiam River,,https://www.worldwaterfalldatabase.com/waterfall/27903
OR-27904,Wildcat Creek Falls,Linn County,Oregon,United States,44.34,-122.094,,Wildcat Creek,,https://www.worldwaterfalldatabase.com/waterfall/Wildcat-Creek-Falls-27904
OR-27905,Unnamed Waterfall,Lane County,Oregon,United States,44.15807,-121.925,,Proxy Creek,,https://www.worldwaterfalldatabase.com/waterfall/27905
OR-27907,Unnamed Waterfall,Lane County,Oregon,United States,44.149,-121.912,,Proxy Creek,,https://www.worldwaterfalldatabase.com/waterfall/27907
OR-27908,Muletail Creek Falls,Tillamook County,Oregon,United States,45.22497,-123.59893,,Muletail Creek,,https://www.worldwaterfalldatabase.com/waterfall/Muletail-Creek-Falls-27908
